student_key,year,month,att_month_pct,att_cum_pct,att_delta,practice_pct,checkpoint_pct,exam_avg_score,new_attempts_month,max_silent_weeks,streak_weeks,month_index,churned_next_month,grade,live_or_replay,old_new,signup_lateness,n_subjects,months_enrolled
2568-1109,2568,2025-04,61.53846153846154,69.23076923076923,-15.384615384615394,41.666666666666664,66.66666666666667,70.1,3,0,1,2,0.0,ม.1,สด,new,0,3,2
2568-1110,2568,2025-04,100.0,100.0,,50.0,0.0,83.62,5,0,4,2,0.0,ม.3,สด,new,1,3,1
2568-1111,2568,2025-04,82.35294117647058,76.47058823529412,11.764705882352928,50.0,50.0,83.26249999999999,6,0,4,2,0.0,ม.3,เทป,new,0,4,2
2568-1112,2568,2025-04,73.33333333333333,75.75757575757575,-4.444444444444457,56.25,50.0,77.55555555555556,6,0,0,2,0.0,ม.3,สด,old,0,4,2
2568-1114,2568,2025-04,78.57142857142857,78.57142857142857,,37.5,0.0,77.66,5,0,4,2,0.0,ม.3,สด,old,1,4,1
2568-1117,2568,2025-04,87.5,84.84848484848484,5.14705882352942,50.0,50.0,77.82222222222222,6,0,8,2,0.0,ม.3,สด,new,0,4,2
2568-1118,2568,2025-04,68.75,55.88235294117647,24.305555555555557,56.25,50.0,75.24444444444445,5,0,0,2,0.0,ม.2,เทป,new,0,4,2
2568-1119,2568,2025-04,61.53846153846154,61.53846153846154,,43.75,0.0,73.74,5,0,1,2,0.0,ม.2,สด,new,1,4,1
2568-1121,2568,2025-04,64.28571428571429,64.28571428571429,,31.25,0.0,84.10000000000001,3,0,1,2,1.0,ม.3,สด,new,1,4,1
2568-1122,2568,2025-04,66.66666666666666,73.52941176470588,-14.583333333333343,62.5,75.0,68.44545454545454,8,0,0,2,0.0,ม.1,สด,new,0,4,2
2568-1123,2568,2025-04,70.58823529411765,73.52941176470588,-5.882352941176464,31.25,25.0,65.68,4,0,0,2,0.0,ม.2,เทป,old,0,4,2
2568-1124,2568,2025-04,77.77777777777779,80.0,-4.575163398692794,37.5,50.0,77.87142857142858,5,0,1,2,0.0,ม.3,สด,old,0,4,2
2568-1125,2568,2025-04,82.35294117647058,91.17647058823529,-17.64705882352942,50.0,25.0,77.43333333333332,5,0,9,2,0.0,ม.3,สด,new,0,4,2
2568-1126,2568,2025-04,86.66666666666667,86.66666666666667,,31.25,0.0,84.08,5,0,4,2,0.0,ม.3,เทป,new,1,4,1
2568-1128,2568,2025-04,87.5,87.5,,50.0,0.0,71.8,4,0,2,2,0.0,ม.2,สด,new,1,2,1
2568-1129,2568,2025-04,92.3076923076923,92.3076923076923,,50.0,0.0,84.94285714285714,7,0,4,2,0.0,ม.1,สด,new,1,4,1
2568-1130,2568,2025-04,61.53846153846154,68.0,-13.46153846153846,50.0,33.333333333333336,74.6,3,0,1,2,0.0,ม.3,สด,new,0,3,2
2568-1131,2568,2025-04,73.68421052631578,75.0,-2.7863777089783355,62.5,75.0,85.3,9,0,4,2,0.0,ม.3,เทป,new,0,4,2
2568-1132,2568,2025-04,100.0,94.28571428571428,11.764705882352942,62.5,100.0,88.96666666666665,7,0,9,2,0.0,ม.2,สด,new,0,4,2
2568-1133,2568,2025-04,88.88888888888889,94.11764705882352,-11.111111111111114,68.75,75.0,88.00833333333333,9,0,9,2,0.0,ม.3,สด,new,0,4,2
2568-1134,2568,2025-04,92.85714285714286,92.85714285714286,,43.75,0.0,86.06,5,0,0,2,0.0,ม.2,เทป,old,1,4,1
2568-1135,2568,2025-04,88.88888888888889,82.85714285714286,12.41830065359477,56.25,75.0,76.16,7,0,5,2,1.0,ม.3,สด,old,0,4,2
2568-1137,2568,2025-04,88.88888888888889,91.42857142857143,-5.228758169934636,50.0,75.0,80.8111111111111,5,0,0,2,0.0,ม.2,เทป,new,0,4,2
2568-1138,2568,2025-04,69.23076923076923,69.23076923076923,,43.75,0.0,88.2,4,0,2,2,0.0,ม.3,สด,new,1,4,1
2568-1139,2568,2025-04,50.0,58.333333333333336,-18.75,56.25,100.0,73.01666666666667,9,0,0,2,0.0,ม.2,สด,new,0,4,2
2568-1140,2568,2025-04,69.23076923076923,76.92307692307693,-15.384615384615387,66.66666666666667,100.0,84.58,6,0,0,2,0.0,ม.3,เทป,old,0,3,2
2568-1141,2568,2025-04,73.33333333333333,77.77777777777779,-10.000000000000014,50.0,100.0,84.57500000000002,6,0,1,2,0.0,ม.2,เทป,new,0,3,2
2568-1142,2568,2025-04,68.42105263157895,68.57142857142857,-0.3289473684210549,31.25,25.0,73.5,3,0,1,2,0.0,ม.2,เทป,new,0,4,2
2568-1143,2568,2025-04,100.0,100.0,0.0,66.66666666666667,66.66666666666667,80.61111111111111,6,0,0,2,0.0,ม.3,สด,old,0,3,2
2568-1144,2568,2025-04,44.44444444444444,52.94117647058824,-18.055555555555557,50.0,100.0,69.60000000000001,4,1,1,2,1.0,ม.3,เทป,new,0,2,2
2568-1145,2568,2025-04,82.35294117647058,81.81818181818183,1.1029411764705799,68.75,75.0,85.6153846153846,9,0,7,2,0.0,ม.1,เทป,new,0,4,2
2568-1146,2568,2025-04,41.66666666666667,56.00000000000001,-27.564102564102555,41.666666666666664,0.0,61.35999999999999,4,0,0,2,0.0,ม.3,สด,old,0,3,2
2568-1147,2568,2025-04,42.10526315789473,40.0,4.605263157894733,31.25,50.0,63.88333333333335,5,0,0,2,1.0,ม.3,เทป,new,0,4,2
2568-1148,2568,2025-04,92.85714285714286,88.88888888888889,8.241758241758248,50.0,66.66666666666667,77.66666666666667,4,0,0,2,0.0,ม.3,สด,old,0,3,2
2568-1150,2568,2025-04,53.84615384615385,72.0,-37.82051282051281,41.666666666666664,100.0,72.17142857142858,5,0,0,2,0.0,ม.2,สด,new,0,3,2
2568-1151,2568,2025-04,91.66666666666666,84.0,14.743589743589723,50.0,66.66666666666667,79.26666666666667,4,0,1,2,0.0,ม.3,สด,new,0,3,2
2568-1152,2568,2025-04,83.33333333333334,73.52941176470588,20.833333333333343,50.0,50.0,81.08571428571429,4,0,1,2,0.0,ม.3,สด,new,0,4,2
2568-1153,2568,2025-04,69.23076923076923,69.23076923076923,,50.0,0.0,86.48333333333333,6,0,3,2,0.0,ม.2,สด,new,1,4,1
2568-1154,2568,2025-04,57.14285714285714,57.14285714285714,,25.0,0.0,85.4,1,1,0,2,0.0,ม.3,เทป,new,1,2,1
2568-1155,2568,2025-04,7.6923076923076925,28.000000000000004,-42.30769230769231,25.0,33.333333333333336,66.025,4,1,0,2,0.0,ม.2,เทป,new,0,3,2
2568-1156,2568,2025-04,70.0,63.888888888888886,13.75,43.75,50.0,71.08333333333333,4,0,3,2,0.0,ม.3,สด,new,0,4,2
2568-1157,2568,2025-04,88.23529411764706,93.93939393939394,-11.764705882352942,56.25,100.0,72.21666666666665,9,0,9,2,0.0,ม.1,สด,new,0,4,2
2568-1158,2568,2025-04,87.5,84.84848484848484,5.14705882352942,68.75,100.0,87.15000000000002,6,0,7,2,0.0,ม.2,สด,new,0,4,2
2568-1159,2568,2025-04,100.0,100.0,,41.666666666666664,0.0,92.775,4,0,4,2,0.0,ม.3,สด,new,1,3,1
2568-1160,2568,2025-04,85.71428571428571,85.71428571428571,,37.5,0.0,87.95,4,0,4,2,0.0,ม.3,เทป,old,1,4,1
2568-1002,2568,2025-05,72.22222222222221,71.15384615384616,0.0,60.0,62.5,77.85882352941177,8,0,3,3,0.0,ม.1,สด,new,0,4,3
2568-1003,2568,2025-05,47.368421052631575,57.692307692307686,-11.455108359133135,30.0,62.5,64.71818181818182,5,0,1,3,0.0,ม.3,สด,new,0,4,3
2568-1004,2568,2025-05,77.77777777777779,67.3076923076923,0.0,60.0,75.0,75.71666666666667,8,0,2,3,0.0,ม.2,สด,new,0,4,3
2568-1005,2568,2025-05,70.58823529411765,67.3076923076923,-7.189542483660134,40.0,25.0,77.15,4,0,2,3,0.0,ม.3,เทป,old,0,4,3
2568-1006,2568,2025-05,50.0,64.1025641025641,-16.666666666666657,53.333333333333336,50.0,82.02727272727273,4,0,0,3,0.0,ม.3,สด,new,0,3,3
2568-1007,2568,2025-05,55.55555555555556,56.25,-1.5873015873015817,45.0,37.5,75.44999999999999,9,0,2,3,0.0,ม.3,สด,new,1,4,2
2568-1008,2568,2025-05,56.25,56.25,0.0,30.0,25.0,73.875,5,0,1,3,0.0,ม.2,สด,old,1,4,2
2568-1010,2568,2025-05,90.0,87.5,6.666666666666657,50.0,50.0,75.59285714285713,10,0,8,3,0.0,ม.2,สด,new,1,4,2
2568-1012,2568,2025-05,88.88888888888889,96.15384615384616,-11.111111111111114,60.0,50.0,88.6875,3,0,0,3,0.0,ม.2,สด,new,0,2,3
2568-1013,2568,2025-05,68.42105263157895,68.75,-0.8097165991902813,35.0,37.5,83.91000000000001,7,0,1,3,0.0,ม.2,สด,old,1,4,2
2568-1014,2568,2025-05,68.75,76.92307692307693,-11.25,40.0,87.5,77.37333333333335,8,0,0,3,0.0,ม.2,เทป,old,0,4,3
2568-1016,2568,2025-05,83.33333333333334,82.6923076923077,-4.901960784313715,65.0,62.5,92.47777777777779,10,0,13,3,0.0,ม.3,เทป,new,0,4,3
2568-1017,2568,2025-05,70.58823529411765,73.07692307692307,2.167182662538707,50.0,62.5,78.32666666666668,6,0,3,3,0.0,ม.3,สด,new,0,4,3
2568-1018,2568,2025-05,42.857142857142854,54.166666666666664,-27.142857142857146,33.333333333333336,50.0,76.73750000000001,6,0,0,3,0.0,ม.2,สด,new,1,3,2
2568-1019,2568,2025-05,75.0,75.0,,20.0,50.0,84.3375,8,0,1,3,0.0,ม.3,เทป,new,2,4,1
2568-1020,2568,2025-05,66.66666666666666,75.0,-19.04761904761905,50.0,37.5,82.46153846153847,9,0,2,3,0.0,ม.3,เทป,new,1,4,2
2568-1021,2568,2025-05,83.33333333333334,86.53846153846155,-16.666666666666657,60.0,100.0,83.385,9,0,11,3,0.0,ม.2,สด,old,0,4,3
2568-1022,2568,2025-05,66.66666666666666,53.84615384615385,12.121212121212118,60.0,50.0,76.60833333333333,5,0,0,3,0.0,ม.3,เทป,new,0,3,3
2568-1023,2568,2025-05,25.0,43.75,-37.5,50.0,25.0,78.06666666666665,4,0,0,3,0.0,ม.2,สด,new,1,2,2
2568-1024,2568,2025-05,87.5,87.5,0.0,20.0,50.0,73.925,3,0,0,3,0.0,ม.1,เทป,new,1,2,2
2568-1025,2568,2025-05,80.0,73.07692307692307,-5.714285714285708,10.0,50.0,83.50000000000001,1,0,2,3,0.0,ม.1,สด,new,0,2,3
2568-1026,2568,2025-05,72.22222222222221,71.15384615384616,5.555555555555557,50.0,87.5,73.5235294117647,9,0,0,3,0.0,ม.2,สด,new,0,4,3
2568-1027,2568,2025-05,73.68421052631578,86.53846153846155,-13.81578947368422,75.0,100.0,79.37826086956522,8,0,0,3,0.0,ม.3,สด,new,0,4,3
2568-1028,2568,2025-05,73.68421052631578,86.53846153846155,-26.31578947368422,65.0,87.5,80.325,10,0,0,3,0.0,ม.2,สด,new,0,4,3
2568-1029,2568,2025-05,88.88888888888889,94.23076923076923,-4.861111111111114,65.0,87.5,88.99000000000001,10,0,13,3,0.0,ม.1,สด,new,0,4,3
2568-1030,2568,2025-05,94.73684210526315,96.15384615384616,-5.26315789473685,65.0,62.5,80.08888888888889,6,0,13,3,0.0,ม.2,สด,new,0,4,3
2568-1031,2568,2025-05,66.66666666666666,65.38461538461539,0.0,50.0,50.0,72.50714285714285,7,0,2,3,0.0,ม.1,สด,new,0,4,3
2568-1032,2568,2025-05,89.47368421052632,96.15384615384616,-10.526315789473685,80.0,75.0,86.63636363636363,11,0,13,3,0.0,ม.2,สด,new,0,4,3
2568-1033,2568,2025-05,55.55555555555556,69.23076923076923,-33.33333333333333,60.0,75.0,70.32222222222224,4,0,1,3,0.0,ม.3,สด,new,0,2,3
2568-1034,2568,2025-05,92.85714285714286,87.5,12.857142857142861,60.0,33.333333333333336,71.57272727272726,7,0,2,3,0.0,ม.2,สด,new,1,3,2
2568-1035,2568,2025-05,100.0,81.25,42.85714285714286,40.0,50.0,72.08333333333333,4,0,5,3,0.0,ม.2,สด,new,1,2,2
2568-1036,2568,2025-05,72.22222222222221,71.15384615384616,1.6339869281045623,60.0,75.0,78.46111111111111,8,0,5,3,0.0,ม.2,เทป,new,0,4,3
2568-1037,2568,2025-05,100.0,100.0,0.0,73.33333333333333,100.0,93.31764705882354,9,0,13,3,0.0,ม.1,เทป,new,0,3,3
2568-1038,2568,2025-05,42.857142857142854,46.15384615384615,-15.476190476190482,26.666666666666668,33.333333333333336,81.19999999999999,2,1,0,3,0.0,ม.3,เทป,new,0,3,3
2568-1039,2568,2025-05,66.66666666666666,66.66666666666666,,20.0,33.333333333333336,82.88,5,0,0,3,0.0,ม.3,สด,old,2,3,1
2568-1040,2568,2025-05,76.92307692307693,58.97435897435898,19.780219780219795,40.0,66.66666666666667,69.67,5,0,2,3,0.0,ม.1,เทป,new,0,3,3
2568-1041,2568,2025-05,41.17647058823529,63.46153846153846,-35.294117647058826,65.0,50.0,68.46470588235294,8,0,0,3,0.0,ม.2,สด,new,0,4,3
2568-1042,2568,2025-05,90.0,90.625,-1.6666666666666572,50.0,50.0,86.51428571428572,12,0,8,3,0.0,ม.1,สด,new,1,4,2
2568-1043,2568,2025-05,63.1578947368421,57.692307692307686,16.09907120743034,35.0,50.0,68.56363636363636,6,0,3,3,0.0,ม.2,สด,new,0,4,3
2568-1044,2568,2025-05,66.66666666666666,46.15384615384615,16.666666666666657,20.0,50.0,62.15,2,0,1,3,1.0,ม.3,สด,new,0,2,3
2568-1045,2568,2025-05,100.0,100.0,0.0,75.0,75.0,87.90952380952383,7,0,13,3,0.0,ม.3,สด,old,0,4,3
2568-1046,2568,2025-05,100.0,94.23076923076923,5.555555555555557,75.0,87.5,84.86818181818182,8,0,13,3,1.0,ม.3,สด,new,0,4,3
2568-1047,2568,2025-05,83.33333333333334,75.0,0.9803921568627629,45.0,75.0,74.61333333333333,6,0,10,3,0.0,ม.2,เทป,old,0,4,3
2568-1048,2568,2025-05,93.33333333333333,97.43589743589743,-6.666666666666671,66.66666666666667,83.33333333333333,88.2,5,0,1,3,0.0,ม.2,สด,new,0,3,3
2568-1049,2568,2025-05,75.0,64.1025641025641,15.0,66.66666666666667,33.333333333333336,76.875,5,0,0,3,0.0,ม.2,สด,new,0,3,3
2568-1050,2568,2025-05,82.35294117647058,76.92307692307693,4.575163398692794,35.0,87.5,82.39999999999999,8,0,0,3,0.0,ม.3,สด,new,0,4,3
2568-1051,2568,2025-05,55.55555555555556,50.0,18.055555555555557,30.0,75.0,63.71666666666667,1,1,2,3,0.0,ม.2,สด,new,0,2,3
2568-1052,2568,2025-05,94.44444444444444,92.3076923076923,0.0,75.0,75.0,88.77142857142857,9,0,11,3,0.0,ม.3,เทป,old,0,4,3
2568-1053,2568,2025-05,55.55555555555556,69.23076923076923,-31.944444444444443,60.0,75.0,74.6,3,1,1,3,0.0,ม.3,สด,new,0,2,3
2568-1054,2568,2025-05,100.0,100.0,0.0,53.333333333333336,50.0,84.97272727272728,8,0,8,3,0.0,ม.2,สด,new,1,3,2
2568-1055,2568,2025-05,61.111111111111114,65.38461538461539,-9.477124183006538,55.0,62.5,76.8625,7,0,0,3,0.0,ม.3,เทป,new,0,4,3
2568-1056,2568,2025-05,55.55555555555556,63.46153846153846,-5.555555555555557,55.0,50.0,73.00666666666666,7,0,0,3,0.0,ม.2,สด,new,0,4,3
2568-1057,2568,2025-05,100.0,100.0,0.0,65.0,87.5,90.365,10,0,13,3,0.0,ม.3,สด,new,0,4,3
2568-1058,2568,2025-05,100.0,100.0,0.0,70.0,100.0,84.78181818181817,5,0,13,3,0.0,ม.1,สด,new,0,2,3
2568-1059,2568,2025-05,92.85714285714286,95.83333333333334,-7.142857142857139,53.333333333333336,16.666666666666668,83.26666666666667,6,0,0,3,0.0,ม.2,สด,new,1,3,2
2568-1060,2568,2025-05,87.5,87.5,,10.0,50.0,71.3,3,0,0,3,0.0,ม.2,สด,old,2,2,1
2568-1061,2568,2025-05,63.1578947368421,69.23076923076923,-5.592105263157897,50.0,62.5,74.11333333333332,4,0,1,3,0.0,ม.3,สด,new,0,4,3
2568-1062,2568,2025-05,66.66666666666666,66.66666666666666,,6.666666666666667,50.0,68.875,4,0,0,3,0.0,ม.3,เทป,old,2,3,1
2568-1063,2568,2025-05,87.5,87.5,,20.0,50.0,71.4375,8,0,0,3,0.0,ม.3,สด,old,2,4,1
2568-1065,2568,2025-05,87.5,87.5,,10.0,25.0,75.55,2,0,0,3,0.0,ม.2,สด,old,2,2,1
2568-1066,2568,2025-05,47.368421052631575,59.61538461538461,-19.298245614035082,55.0,37.5,64.8642857142857,5,0,0,3,0.0,ม.2,เทป,new,0,4,3
2568-1067,2568,2025-05,37.5,37.5,,10.0,37.5,58.220000000000006,5,0,0,3,0.0,ม.1,สด,new,2,4,1
2568-1068,2568,2025-05,100.0,100.0,0.0,73.33333333333333,100.0,85.4235294117647,9,0,13,3,0.0,ม.3,สด,new,0,3,3
2568-1069,2568,2025-05,70.58823529411765,84.61538461538461,-16.911764705882348,65.0,50.0,79.18823529411765,7,0,0,3,0.0,ม.3,สด,old,0,4,3
2568-1070,2568,2025-05,84.61538461538461,76.92307692307693,20.32967032967032,73.33333333333333,83.33333333333333,80.4625,6,0,0,3,0.0,ม.3,เทป,new,0,3,3
2568-1071,2568,2025-05,84.61538461538461,84.61538461538461,7.692307692307679,60.0,83.33333333333333,89.02142857142857,6,0,1,3,0.0,ม.2,เทป,new,0,3,3
2568-1072,2568,2025-05,37.5,50.0,-12.5,40.0,75.0,68.25714285714285,3,1,0,3,0.0,ม.3,สด,new,0,2,3
2568-1073,2568,2025-05,60.0,59.375,1.6666666666666643,35.0,12.5,84.9125,4,0,2,3,0.0,ม.3,เทป,new,1,4,2
2568-1074,2568,2025-05,16.666666666666664,26.923076923076923,-5.555555555555557,15.0,50.0,51.114285714285714,3,1,0,3,0.0,ม.1,สด,new,0,4,3
2568-1076,2568,2025-05,94.73684210526315,78.84615384615384,12.38390092879257,65.0,87.5,80.085,8,0,7,3,0.0,ม.2,สด,old,0,4,3
2568-1077,2568,2025-05,64.70588235294117,71.875,-15.294117647058826,55.0,25.0,74.67692307692307,7,0,1,3,0.0,ม.1,สด,old,1,4,2
2568-1078,2568,2025-05,81.25,81.25,,20.0,25.0,88.66666666666667,6,0,1,3,0.0,ม.2,เทป,new,2,4,1
2568-1079,2568,2025-05,77.77777777777779,78.125,-0.7936507936507837,35.0,25.0,83.03333333333333,6,0,0,3,0.0,ม.2,สด,new,1,4,2
2568-1080,2568,2025-05,70.0,68.75,3.333333333333343,20.0,25.0,77.91666666666667,4,0,0,3,0.0,ม.3,สด,old,1,4,2
2568-1081,2568,2025-05,88.88888888888889,84.375,10.317460317460316,45.0,50.0,83.06153846153846,7,0,0,3,0.0,ม.2,เทป,new,1,4,2
2568-1082,2568,2025-05,87.5,87.5,,15.0,37.5,85.01666666666667,6,0,4,3,0.0,ม.3,เทป,new,2,4,1
2568-1084,2568,2025-05,75.0,90.38461538461539,-25.0,75.0,50.0,84.27368421052631,7,0,0,3,0.0,ม.2,เทป,old,0,4,3
2568-1085,2568,2025-05,68.75,68.75,,20.0,25.0,75.16666666666667,6,0,1,3,0.0,ม.3,สด,new,2,4,1
2568-1086,2568,2025-05,66.66666666666666,61.53846153846154,11.1111111111111,40.0,25.0,70.44000000000001,2,0,0,3,0.0,ม.2,เทป,new,0,2,3
2568-1087,2568,2025-05,70.58823529411765,76.92307692307693,0.0,60.0,37.5,75.9,4,0,1,3,1.0,ม.3,สด,old,0,4,3
2568-1088,2568,2025-05,93.75,84.375,18.75,30.0,50.0,83.49,8,0,7,3,0.0,ม.2,เทป,new,1,4,2
2568-1089,2568,2025-05,75.0,75.0,,0.0,0.0,,0,0,0,3,0.0,ม.3,เทป,new,2,2,1
2568-1091,2568,2025-05,100.0,100.0,0.0,60.0,50.0,89.23750000000001,4,0,8,3,0.0,ม.1,สด,old,1,2,2
2568-1093,2568,2025-05,100.0,100.0,0.0,60.0,50.0,88.10000000000001,6,0,13,3,0.0,ม.2,สด,new,0,3,3
2568-1094,2568,2025-05,83.33333333333334,84.61538461538461,-3.3333333333333286,46.666666666666664,100.0,86.03846153846153,5,0,0,3,0.0,ม.1,เทป,new,0,3,3
2568-1095,2568,2025-05,63.1578947368421,59.61538461538461,0.6578947368421026,35.0,62.5,65.63333333333333,5,0,2,3,0.0,ม.2,สด,new,0,4,3
2568-1096,2568,2025-05,100.0,94.23076923076923,5.555555555555557,70.0,75.0,84.24499999999998,10,0,13,3,0.0,ม.2,สด,old,0,4,3
2568-1097,2568,2025-05,100.0,100.0,0.0,60.0,75.0,88.9,4,0,13,3,0.0,ม.2,สด,old,0,2,3
2568-1098,2568,2025-05,11.11111111111111,38.46153846153847,-38.888888888888886,30.0,25.0,64.225,0,3,0,3,0.0,ม.3,สด,new,0,2,3
2568-1099,2568,2025-05,100.0,86.53846153846155,16.666666666666657,65.0,100.0,84.63333333333333,10,0,11,3,0.0,ม.2,สด,new,0,4,3
2568-1101,2568,2025-05,100.0,84.61538461538461,22.222222222222214,80.0,75.0,82.01818181818182,4,0,6,3,0.0,ม.3,สด,new,0,2,3
2568-1102,2568,2025-05,100.0,97.43589743589743,7.692307692307693,66.66666666666667,100.0,88.60624999999999,6,0,8,3,0.0,ม.3,สด,new,0,3,3
2568-1104,2568,2025-05,57.89473684210527,50.0,7.894736842105267,50.0,75.0,68.04375,6,0,1,3,0.0,ม.3,สด,new,0,4,3
2568-1105,2568,2025-05,69.23076923076923,74.35897435897436,-9.340659340659343,53.333333333333336,66.66666666666667,81.68333333333332,3,0,0,3,0.0,ม.3,เทป,new,0,3,3
2568-1106,2568,2025-05,73.68421052631578,75.0,-6.3157894736842195,45.0,37.5,68.31666666666666,6,0,0,3,0.0,ม.3,สด,old,0,4,3
2568-1108,2568,2025-05,64.28571428571429,69.23076923076923,-10.714285714285708,53.333333333333336,50.0,80.06363636363636,5,0,1,3,0.0,ม.1,สด,new,0,3,3
2568-1109,2568,2025-05,69.23076923076923,69.23076923076923,7.692307692307686,46.666666666666664,50.0,76.35999999999999,5,0,0,3,0.0,ม.1,สด,new,0,3,3
2568-1110,2568,2025-05,71.42857142857143,83.33333333333334,-28.57142857142857,60.0,33.333333333333336,85.08181818181819,6,0,0,3,0.0,ม.3,สด,new,1,3,2
2568-1111,2568,2025-05,66.66666666666666,73.07692307692307,-15.686274509803923,45.0,50.0,84.54615384615384,5,0,1,3,0.0,ม.3,เทป,new,0,4,3
2568-1112,2568,2025-05,78.94736842105263,76.92307692307693,5.6140350877193015,50.0,62.5,77.80666666666666,6,0,4,3,0.0,ม.3,สด,old,0,4,3
2568-1114,2568,2025-05,83.33333333333334,81.25,4.761904761904773,45.0,50.0,81.55384615384615,8,0,8,3,0.0,ม.3,สด,old,1,4,2
2568-1116,2568,2025-05,75.0,75.0,,20.0,50.0,79.375,4,0,2,3,0.0,ม.2,สด,new,2,2,1
2568-1117,2568,2025-05,89.47368421052632,86.53846153846155,1.973684210526315,50.0,62.5,79.47333333333333,6,0,12,3,0.0,ม.3,สด,new,0,4,3
2568-1118,2568,2025-05,50.0,53.84615384615385,-18.75,50.0,50.0,72.75000000000001,5,0,1,3,0.0,ม.2,เทป,new,0,4,3
2568-1119,2568,2025-05,52.63157894736842,56.25,-8.906882591093122,50.0,12.5,74.93636363636365,6,0,0,3,0.0,ม.2,สด,new,1,4,2
2568-1122,2568,2025-05,77.77777777777779,75.0,11.111111111111128,55.0,75.0,66.72352941176472,6,0,4,3,0.0,ม.1,สด,new,0,4,3
2568-1123,2568,2025-05,66.66666666666666,71.15384615384616,-3.921568627450995,25.0,50.0,65.27777777777777,4,0,0,3,0.0,ม.2,เทป,old,0,4,3
2568-1124,2568,2025-05,88.23529411764706,82.6923076923077,10.457516339869272,35.0,62.5,74.77499999999999,5,0,5,3,0.0,ม.3,สด,old,0,4,3
2568-1125,2568,2025-05,83.33333333333334,88.46153846153845,0.9803921568627629,50.0,50.0,78.13571428571427,5,0,3,3,0.0,ม.3,สด,new,0,4,3
2568-1126,2568,2025-05,70.58823529411765,78.125,-16.07843137254902,35.0,0.0,77.17142857142858,2,0,0,3,0.0,ม.3,เทป,new,1,4,2
2568-1127,2568,2025-05,75.0,75.0,,5.0,37.5,72.15,4,0,1,3,0.0,ม.2,สด,new,2,4,1
2568-1128,2568,2025-05,87.5,87.5,0.0,60.0,0.0,77.66666666666667,2,0,1,3,0.0,ม.2,สด,new,1,2,2
2568-1129,2568,2025-05,100.0,96.875,7.692307692307693,60.0,50.0,84.38125,9,0,8,3,0.0,ม.1,สด,new,1,4,2
2568-1130,2568,2025-05,92.85714285714286,76.92307692307693,31.31868131868132,46.666666666666664,66.66666666666667,80.8,6,0,3,3,0.0,ม.3,สด,new,0,3,3
2568-1131,2568,2025-05,75.0,75.0,1.3157894736842195,65.0,75.0,83.92631578947369,8,0,1,3,0.0,ม.3,เทป,new,0,4,3
2568-1132,2568,2025-05,100.0,96.15384615384616,0.0,65.0,100.0,87.74761904761905,9,0,13,3,0.0,ม.2,สด,new,0,4,3
2568-1133,2568,2025-05,88.88888888888889,92.3076923076923,0.0,70.0,75.0,85.115,8,0,13,3,0.0,ม.3,สด,new,0,4,3
2568-1134,2568,2025-05,72.22222222222221,81.25,-20.634920634920647,50.0,25.0,81.31666666666666,7,0,2,3,0.0,ม.2,เทป,old,1,4,2
2568-1136,2568,2025-05,100.0,100.0,,13.333333333333334,50.0,91.5,5,0,4,3,0.0,ม.3,สด,new,2,3,1
2568-1137,2568,2025-05,94.11764705882352,92.3076923076923,5.228758169934636,60.0,75.0,83.91666666666669,9,0,4,3,0.0,ม.2,เทป,new,0,4,3
2568-1138,2568,2025-05,68.42105263157895,68.75,-0.8097165991902813,55.0,37.5,77.84285714285714,10,0,1,3,0.0,ม.3,สด,new,1,4,2
2568-1139,2568,2025-05,81.25,65.38461538461539,31.25,55.0,75.0,70.7,5,0,1,3,0.0,ม.2,สด,new,0,4,3
2568-1140,2568,2025-05,76.92307692307693,76.92307692307693,7.692307692307708,66.66666666666667,83.33333333333333,83.84666666666666,5,0,0,3,0.0,ม.3,เทป,old,0,3,3
2568-1141,2568,2025-05,91.66666666666666,82.05128205128204,18.33333333333333,53.333333333333336,83.33333333333333,79.56153846153848,5,0,3,3,0.0,ม.2,เทป,new,0,3,3
2568-1142,2568,2025-05,82.35294117647058,73.07692307692307,13.931888544891635,45.0,25.0,79.27272727272727,6,0,5,3,0.0,ม.2,เทป,new,0,4,3
2568-1143,2568,2025-05,85.71428571428571,94.87179487179486,-14.285714285714292,66.66666666666667,83.33333333333333,80.70666666666668,6,0,1,3,0.0,ม.3,สด,old,0,3,3
2568-1145,2568,2025-05,78.94736842105263,80.76923076923077,-3.40557275541795,75.0,75.0,86.93809523809526,8,0,1,3,0.0,ม.1,เทป,new,0,4,3
2568-1146,2568,2025-05,57.14285714285714,56.41025641025641,15.476190476190467,46.666666666666664,33.333333333333336,64.19999999999999,4,0,0,3,0.0,ม.3,สด,old,0,3,3
2568-1148,2568,2025-05,75.0,84.61538461538461,-17.85714285714286,60.0,83.33333333333333,79.31428571428572,8,0,0,3,0.0,ม.3,สด,old,0,3,3
2568-1150,2568,2025-05,64.28571428571429,69.23076923076923,10.439560439560445,46.666666666666664,100.0,70.92307692307692,6,0,1,3,0.0,ม.2,สด,new,0,3,3
2568-1151,2568,2025-05,78.57142857142857,82.05128205128204,-13.095238095238088,46.666666666666664,83.33333333333333,79.69166666666668,6,0,1,3,0.0,ม.3,สด,new,0,3,3
2568-1152,2568,2025-05,88.88888888888889,78.84615384615384,5.555555555555543,55.0,62.5,80.1,9,0,5,3,0.0,ม.3,สด,new,0,4,3
