student_key,year,week_start,week_end,att_week_pct,att_cum_pct,silent_weeks,streak_weeks,practice_done,practice_total,practice_pct,practice_avg_score,checkpoint_done,checkpoint_total,checkpoint_pct,checkpoint_avg_score,tier
2568-1112,2568,2025-03-10,2025-03-16,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
2568-1113,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1114,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1115,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1116,2568,2025-03-10,2025-03-16,,,0,0,0,2,0.0,,0,0,,,green
2568-1117,2568,2025-03-10,2025-03-16,100.0,75.0,0,1,0,4,0.0,,0,0,,,green
2568-1118,2568,2025-03-10,2025-03-16,50.0,50.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1119,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1120,2568,2025-03-10,2025-03-16,,,0,0,0,3,0.0,,0,0,,,green
2568-1121,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1122,2568,2025-03-10,2025-03-16,75.0,87.5,0,2,0,4,0.0,,0,0,,,green
2568-1123,2568,2025-03-10,2025-03-16,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
2568-1124,2568,2025-03-10,2025-03-16,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1125,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
2568-1126,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1127,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1128,2568,2025-03-10,2025-03-16,,,0,0,0,2,0.0,,0,0,,,green
2568-1129,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1130,2568,2025-03-10,2025-03-16,33.333333333333336,50.0,0,0,0,3,0.0,,0,0,,,orange
2568-1131,2568,2025-03-10,2025-03-16,50.0,62.5,0,0,0,4,0.0,,0,0,,,yellow
2568-1132,2568,2025-03-10,2025-03-16,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
2568-1133,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
2568-1134,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1135,2568,2025-03-10,2025-03-16,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1136,2568,2025-03-10,2025-03-16,,,0,0,0,3,0.0,,0,0,,,green
2568-1137,2568,2025-03-10,2025-03-16,100.0,87.5,0,2,0,4,0.0,,0,0,,,green
2568-1138,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1139,2568,2025-03-10,2025-03-16,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
2568-1140,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,3,0.0,,0,0,,,green
2568-1141,2568,2025-03-10,2025-03-16,66.66666666666667,66.66666666666667,0,0,0,3,0.0,,0,0,,,yellow
2568-1142,2568,2025-03-10,2025-03-16,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
2568-1143,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,3,0.0,,0,0,,,green
2568-1144,2568,2025-03-10,2025-03-16,100.0,75.0,0,1,0,2,0.0,,0,0,,,green
2568-1145,2568,2025-03-10,2025-03-16,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1146,2568,2025-03-10,2025-03-16,100.0,66.66666666666667,0,1,0,3,0.0,,0,0,,,green
2568-1147,2568,2025-03-10,2025-03-16,50.0,50.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1148,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,3,0.0,,0,0,,,green
2568-1149,2568,2025-03-10,2025-03-16,,,0,0,0,3,0.0,,0,0,,,green
2568-1150,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,3,0.0,,0,0,,,green
2568-1151,2568,2025-03-10,2025-03-16,100.0,66.66666666666667,0,1,0,3,0.0,,0,0,,,green
2568-1152,2568,2025-03-10,2025-03-16,50.0,62.5,0,0,0,4,0.0,,0,0,,,yellow
2568-1153,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1154,2568,2025-03-10,2025-03-16,,,0,0,0,2,0.0,,0,0,,,green
2568-1155,2568,2025-03-10,2025-03-16,66.66666666666667,66.66666666666667,0,0,0,3,0.0,,0,0,,,yellow
2568-1156,2568,2025-03-10,2025-03-16,50.0,50.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1157,2568,2025-03-10,2025-03-16,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
2568-1158,2568,2025-03-10,2025-03-16,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
2568-1159,2568,2025-03-10,2025-03-16,,,0,0,0,3,0.0,,0,0,,,green
2568-1160,2568,2025-03-10,2025-03-16,,,0,0,0,4,0.0,,0,0,,,green
2568-1001,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1002,2568,2025-03-17,2025-03-23,50.0,66.66666666666667,0,0,4,8,50.0,90.475,0,0,,,yellow
2568-1003,2568,2025-03-17,2025-03-23,75.0,83.33333333333333,0,3,2,8,25.0,65.55,0,0,,,green
2568-1004,2568,2025-03-17,2025-03-23,25.0,41.666666666666664,0,0,2,8,25.0,62.2,0,0,,,orange
2568-1005,2568,2025-03-17,2025-03-23,75.0,58.333333333333336,0,1,1,8,12.5,73.1,0,0,,,green
2568-1006,2568,2025-03-17,2025-03-23,33.333333333333336,77.77777777777777,0,0,2,6,33.333333333333336,78.0,0,0,,,orange
2568-1007,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1008,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1009,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1010,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1011,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1012,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,1,4,25.0,100.0,0,0,,,green
2568-1013,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1014,2568,2025-03-17,2025-03-23,100.0,75.0,0,1,1,8,12.5,68.5,0,0,,,green
2568-1015,2568,2025-03-17,2025-03-23,50.0,33.333333333333336,0,0,2,4,50.0,72.4,0,0,,,yellow
2568-1016,2568,2025-03-17,2025-03-23,75.0,75.0,0,3,4,8,50.0,97.025,0,0,,,green
2568-1017,2568,2025-03-17,2025-03-23,75.0,83.33333333333333,0,3,1,8,12.5,88.6,0,0,,,green
2568-1018,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1019,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1020,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1021,2568,2025-03-17,2025-03-23,100.0,75.0,0,1,3,8,37.5,86.13333333333333,0,0,,,green
2568-1022,2568,2025-03-17,2025-03-23,66.66666666666667,44.44444444444444,0,0,2,6,33.333333333333336,70.05,0,0,,,yellow
2568-1023,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1024,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1025,2568,2025-03-17,2025-03-23,100.0,50.0,0,1,0,4,0.0,,0,0,,,green
2568-1026,2568,2025-03-17,2025-03-23,75.0,75.0,0,3,3,8,37.5,74.86666666666666,0,0,,,green
2568-1027,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,4,8,50.0,78.1,0,0,,,green
2568-1028,2568,2025-03-17,2025-03-23,75.0,91.66666666666667,0,3,3,8,37.5,85.16666666666667,0,0,,,green
2568-1029,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,8,37.5,83.63333333333334,0,0,,,green
2568-1030,2568,2025-03-17,2025-03-23,100.0,91.66666666666667,0,3,3,8,37.5,89.46666666666665,0,0,,,green
2568-1031,2568,2025-03-17,2025-03-23,75.0,66.66666666666667,0,2,1,8,12.5,63.6,0,0,,,green
2568-1032,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,4,8,50.0,86.325,0,0,,,green
2568-1033,2568,2025-03-17,2025-03-23,50.0,50.0,0,0,1,4,25.0,71.0,0,0,,,yellow
2568-1034,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1035,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1036,2568,2025-03-17,2025-03-23,75.0,83.33333333333333,0,3,4,8,50.0,78.9,0,0,,,green
2568-1037,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,2,6,33.333333333333336,100.0,0,0,,,green
2568-1038,2568,2025-03-17,2025-03-23,33.333333333333336,33.333333333333336,0,0,1,6,16.666666666666668,89.7,0,0,,,orange
2568-1039,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1040,2568,2025-03-17,2025-03-23,66.66666666666667,33.333333333333336,0,0,0,6,0.0,,0,0,,,yellow
2568-1041,2568,2025-03-17,2025-03-23,25.0,66.66666666666667,0,0,3,8,37.5,68.06666666666668,0,0,,,orange
2568-1042,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1043,2568,2025-03-17,2025-03-23,50.0,75.0,0,0,2,8,25.0,71.95,0,0,,,yellow
2568-1044,2568,2025-03-17,2025-03-23,50.0,33.333333333333336,0,0,1,4,25.0,56.9,0,0,,,yellow
2568-1045,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,4,8,50.0,89.175,0,0,,,green
2568-1046,2568,2025-03-17,2025-03-23,75.0,91.66666666666667,0,3,4,8,50.0,84.9,0,0,,,green
2568-1047,2568,2025-03-17,2025-03-23,25.0,41.666666666666664,0,0,2,8,25.0,70.0,0,0,,,orange
2568-1048,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,2,6,33.333333333333336,85.75,0,0,,,green
2568-1049,2568,2025-03-17,2025-03-23,100.0,66.66666666666667,0,1,3,6,50.0,74.39999999999999,0,0,,,green
2568-1050,2568,2025-03-17,2025-03-23,50.0,75.0,0,0,2,8,25.0,77.25,0,0,,,yellow
2568-1051,2568,2025-03-17,2025-03-23,50.0,50.0,0,0,1,4,25.0,67.0,0,0,,,yellow
2568-1052,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,1,4,8,50.0,91.2,0,0,,,green
2568-1053,2568,2025-03-17,2025-03-23,50.0,66.66666666666667,0,0,1,4,25.0,75.5,0,0,,,yellow
2568-1054,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1055,2568,2025-03-17,2025-03-23,75.0,58.333333333333336,0,1,3,8,37.5,77.00000000000001,0,0,,,green
2568-1056,2568,2025-03-17,2025-03-23,75.0,66.66666666666667,0,2,3,8,37.5,70.03333333333333,0,0,,,green
2568-1057,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,8,37.5,96.86666666666667,0,0,,,green
2568-1058,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,1,4,25.0,99.1,0,0,,,green
2568-1059,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1060,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1061,2568,2025-03-17,2025-03-23,100.0,66.66666666666667,0,2,4,8,50.0,68.10000000000001,0,0,,,green
2568-1062,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1063,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1064,2568,2025-03-17,2025-03-23,0.0,50.0,0,0,2,4,50.0,94.35,0,0,,,red
2568-1065,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1066,2568,2025-03-17,2025-03-23,25.0,58.333333333333336,0,0,3,8,37.5,69.73333333333333,0,0,,,orange
2568-1067,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1068,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,6,50.0,87.73333333333333,0,0,,,green
2568-1069,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,4,8,50.0,75.45,0,0,,,green
2568-1070,2568,2025-03-17,2025-03-23,100.0,77.77777777777777,0,1,3,6,50.0,87.16666666666667,0,0,,,green
2568-1071,2568,2025-03-17,2025-03-23,100.0,88.88888888888889,0,1,2,6,33.333333333333336,92.6,0,0,,,green
2568-1072,2568,2025-03-17,2025-03-23,50.0,66.66666666666667,0,0,1,4,25.0,75.4,0,0,,,yellow
2568-1073,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1074,2568,2025-03-17,2025-03-23,25.0,41.666666666666664,0,0,1,8,12.5,39.3,0,0,,,orange
2568-1075,2568,2025-03-17,2025-03-23,0.0,50.0,0,0,1,4,25.0,55.5,0,0,,,red
2568-1076,2568,2025-03-17,2025-03-23,75.0,66.66666666666667,0,2,3,8,37.5,83.03333333333335,0,0,,,green
2568-1077,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1078,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1079,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1080,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1081,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1082,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1083,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1084,2568,2025-03-17,2025-03-23,100.0,91.66666666666667,0,3,4,8,50.0,87.975,0,0,,,green
2568-1085,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1086,2568,2025-03-17,2025-03-23,100.0,50.0,0,1,2,4,50.0,75.75,0,0,,,green
2568-1087,2568,2025-03-17,2025-03-23,75.0,83.33333333333333,0,3,3,8,37.5,79.99999999999999,0,0,,,green
2568-1088,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1089,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1090,2568,2025-03-17,2025-03-23,50.0,33.333333333333336,0,0,0,8,0.0,,0,0,,,yellow
2568-1091,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1092,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,2,2,4,50.0,67.25,0,0,,,green
2568-1093,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,6,50.0,90.13333333333333,0,0,,,green
2568-1094,2568,2025-03-17,2025-03-23,100.0,88.88888888888889,0,1,2,6,33.333333333333336,94.3,0,0,,,green
2568-1095,2568,2025-03-17,2025-03-23,50.0,50.0,0,0,2,8,25.0,64.05,0,0,,,yellow
2568-1096,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,3,4,8,50.0,84.375,0,0,,,green
2568-1097,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,1,4,25.0,97.0,0,0,,,green
2568-1098,2568,2025-03-17,2025-03-23,0.0,33.333333333333336,0,0,2,4,50.0,73.85,0,0,,,red
2568-1099,2568,2025-03-17,2025-03-23,100.0,66.66666666666667,0,1,2,8,25.0,84.30000000000001,0,0,,,green
2568-1100,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1101,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,2,2,4,50.0,94.85,0,0,,,green
2568-1102,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,6,50.0,83.03333333333333,0,0,,,green
2568-1103,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1104,2568,2025-03-17,2025-03-23,25.0,33.333333333333336,0,0,3,8,37.5,61.5,0,0,,,orange
2568-1105,2568,2025-03-17,2025-03-23,33.333333333333336,66.66666666666667,0,0,2,6,33.333333333333336,85.1,0,0,,,orange
2568-1106,2568,2025-03-17,2025-03-23,100.0,58.333333333333336,0,1,3,8,37.5,66.03333333333333,0,0,,,green
2568-1107,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1108,2568,2025-03-17,2025-03-23,66.66666666666667,66.66666666666667,0,0,1,6,16.666666666666668,75.9,0,0,,,yellow
2568-1109,2568,2025-03-17,2025-03-23,100.0,77.77777777777777,0,1,1,6,16.666666666666668,68.5,0,0,,,green
2568-1110,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1111,2568,2025-03-17,2025-03-23,75.0,66.66666666666667,0,1,2,8,25.0,76.35,0,0,,,green
2568-1112,2568,2025-03-17,2025-03-23,75.0,75.0,0,3,3,8,37.5,67.66666666666667,0,0,,,green
2568-1113,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1114,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1115,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1116,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1117,2568,2025-03-17,2025-03-23,75.0,75.0,0,2,3,8,37.5,72.66666666666667,0,0,,,green
2568-1118,2568,2025-03-17,2025-03-23,50.0,50.0,0,0,3,8,37.5,71.73333333333333,0,0,,,yellow
2568-1119,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1120,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1121,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1122,2568,2025-03-17,2025-03-23,50.0,75.0,0,0,3,8,37.5,73.73333333333333,0,0,,,yellow
2568-1123,2568,2025-03-17,2025-03-23,75.0,75.0,0,3,1,8,12.5,60.8,0,0,,,green
2568-1124,2568,2025-03-17,2025-03-23,75.0,75.0,0,1,2,8,25.0,73.75,0,0,,,green
2568-1125,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,4,8,50.0,81.32499999999999,0,0,,,green
2568-1126,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1127,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1128,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1129,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1130,2568,2025-03-17,2025-03-23,100.0,66.66666666666667,0,1,2,6,33.333333333333336,85.3,0,0,,,green
2568-1131,2568,2025-03-17,2025-03-23,75.0,66.66666666666667,0,1,2,8,25.0,93.15,0,0,,,green
2568-1132,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,3,4,8,50.0,87.25,0,0,,,green
2568-1133,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,8,37.5,86.93333333333334,0,0,,,green
2568-1134,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1135,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,1,3,8,37.5,75.7,0,0,,,green
2568-1136,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1137,2568,2025-03-17,2025-03-23,100.0,91.66666666666667,0,3,4,8,50.0,80.05,0,0,,,green
2568-1138,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1139,2568,2025-03-17,2025-03-23,75.0,66.66666666666667,0,2,2,8,25.0,71.0,0,0,,,green
2568-1140,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,6,50.0,90.0,0,0,,,green
2568-1141,2568,2025-03-17,2025-03-23,100.0,77.77777777777777,0,1,2,6,33.333333333333336,79.95,0,0,,,green
2568-1142,2568,2025-03-17,2025-03-23,50.0,66.66666666666667,0,0,2,8,25.0,82.35,0,0,,,yellow
2568-1143,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,6,50.0,85.60000000000001,0,0,,,green
2568-1144,2568,2025-03-17,2025-03-23,50.0,66.66666666666667,0,0,2,4,50.0,77.95,0,0,,,yellow
2568-1145,2568,2025-03-17,2025-03-23,75.0,75.0,0,1,3,8,37.5,92.7,0,0,,,green
2568-1146,2568,2025-03-17,2025-03-23,100.0,77.77777777777777,0,2,1,6,16.666666666666668,69.2,0,0,,,green
2568-1147,2568,2025-03-17,2025-03-23,25.0,41.666666666666664,0,0,1,8,12.5,66.4,0,0,,,orange
2568-1148,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,2,6,33.333333333333336,65.95,0,0,,,green
2568-1149,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1150,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,1,6,16.666666666666668,56.7,0,0,,,green
2568-1151,2568,2025-03-17,2025-03-23,100.0,77.77777777777777,0,2,2,6,33.333333333333336,84.0,0,0,,,green
2568-1152,2568,2025-03-17,2025-03-23,100.0,75.0,0,1,3,8,37.5,79.43333333333332,0,0,,,green
2568-1153,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1154,2568,2025-03-17,2025-03-23,,,0,0,0,4,0.0,,0,0,,,green
2568-1155,2568,2025-03-17,2025-03-23,66.66666666666667,66.66666666666667,0,0,0,6,0.0,,0,0,,,yellow
2568-1156,2568,2025-03-17,2025-03-23,50.0,50.0,0,0,2,8,25.0,76.6,0,0,,,yellow
2568-1157,2568,2025-03-17,2025-03-23,100.0,100.0,0,3,3,8,37.5,67.43333333333334,0,0,,,green
2568-1158,2568,2025-03-17,2025-03-23,100.0,83.33333333333333,0,1,4,8,50.0,92.875,0,0,,,green
2568-1159,2568,2025-03-17,2025-03-23,,,0,0,0,6,0.0,,0,0,,,green
2568-1160,2568,2025-03-17,2025-03-23,,,0,0,0,8,0.0,,0,0,,,green
2568-1001,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1002,2568,2025-03-24,2025-03-30,75.0,68.75,0,1,4,8,50.0,90.475,0,0,,,green
2568-1003,2568,2025-03-24,2025-03-30,25.0,68.75,0,0,2,8,25.0,65.55,0,0,,,orange
2568-1004,2568,2025-03-24,2025-03-30,50.0,43.75,0,0,2,8,25.0,62.2,0,0,,,yellow
2568-1005,2568,2025-03-24,2025-03-30,50.0,56.25,0,0,1,8,12.5,73.1,0,0,,,yellow
2568-1006,2568,2025-03-24,2025-03-30,66.66666666666667,75.0,0,0,2,6,33.333333333333336,78.0,0,0,,,yellow
2568-1007,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1008,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1009,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1010,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1011,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1012,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,1,4,25.0,100.0,0,0,,,green
2568-1013,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1014,2568,2025-03-24,2025-03-30,100.0,81.25,0,2,1,8,12.5,68.5,0,0,,,green
2568-1015,2568,2025-03-24,2025-03-30,50.0,37.5,0,0,2,4,50.0,72.4,0,0,,,yellow
2568-1016,2568,2025-03-24,2025-03-30,75.0,75.0,0,4,4,8,50.0,97.025,0,0,,,green
2568-1017,2568,2025-03-24,2025-03-30,75.0,81.25,0,4,1,8,12.5,88.6,0,0,,,green
2568-1018,2568,2025-03-24,2025-03-30,,,0,0,0,6,0.0,,0,0,,,green
2568-1019,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1020,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1021,2568,2025-03-24,2025-03-30,100.0,81.25,0,2,3,8,37.5,86.13333333333333,0,0,,,green
2568-1022,2568,2025-03-24,2025-03-30,33.333333333333336,41.666666666666664,0,0,2,6,33.333333333333336,70.05,0,0,,,orange
2568-1023,2568,2025-03-24,2025-03-30,,,0,0,0,4,0.0,,0,0,,,green
2568-1024,2568,2025-03-24,2025-03-30,,,0,0,0,4,0.0,,0,0,,,green
2568-1025,2568,2025-03-24,2025-03-30,100.0,62.5,0,2,0,4,0.0,,0,0,,,green
2568-1026,2568,2025-03-24,2025-03-30,75.0,75.0,0,4,3,8,37.5,74.86666666666666,0,0,,,green
2568-1027,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,4,8,50.0,78.1,0,0,,,green
2568-1028,2568,2025-03-24,2025-03-30,100.0,93.75,0,4,3,8,37.5,85.16666666666667,0,0,,,green
2568-1029,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,3,8,37.5,83.63333333333334,0,0,,,green
2568-1030,2568,2025-03-24,2025-03-30,100.0,93.75,0,4,3,8,37.5,89.46666666666665,0,0,,,green
2568-1031,2568,2025-03-24,2025-03-30,50.0,62.5,0,0,1,8,12.5,63.6,0,0,,,yellow
2568-1032,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,4,8,50.0,86.325,0,0,,,green
2568-1033,2568,2025-03-24,2025-03-30,100.0,62.5,0,1,1,4,25.0,71.0,0,0,,,green
2568-1034,2568,2025-03-24,2025-03-30,,,0,0,0,6,0.0,,0,0,,,green
2568-1035,2568,2025-03-24,2025-03-30,,,0,0,0,4,0.0,,0,0,,,green
2568-1036,2568,2025-03-24,2025-03-30,50.0,75.0,0,0,4,8,50.0,78.9,0,0,,,yellow
2568-1037,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,2,6,33.333333333333336,100.0,0,0,,,green
2568-1038,2568,2025-03-24,2025-03-30,33.333333333333336,33.333333333333336,0,0,1,6,16.666666666666668,89.7,0,0,,,orange
2568-1039,2568,2025-03-24,2025-03-30,,,0,0,0,6,0.0,,0,0,,,green
2568-1040,2568,2025-03-24,2025-03-30,66.66666666666667,41.666666666666664,0,0,0,6,0.0,,0,0,,,yellow
2568-1041,2568,2025-03-24,2025-03-30,100.0,75.0,0,1,3,8,37.5,68.06666666666668,0,0,,,green
2568-1042,2568,2025-03-24,2025-03-30,,,0,0,0,8,0.0,,0,0,,,green
2568-1043,2568,2025-03-24,2025-03-30,25.0,62.5,0,0,2,8,25.0,71.95,0,0,,,orange
2568-1044,2568,2025-03-24,2025-03-30,0.0,25.0,1,0,1,4,25.0,56.9,0,0,,,red
2568-1045,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,4,8,50.0,89.175,0,0,,,green
2568-1046,2568,2025-03-24,2025-03-30,75.0,87.5,0,4,4,8,50.0,84.9,0,0,,,green
2568-1047,2568,2025-03-24,2025-03-30,100.0,56.25,0,1,2,8,25.0,70.0,0,0,,,green
2568-1048,2568,2025-03-24,2025-03-30,100.0,100.0,0,4,2,6,33.333333333333336,85.75,0,0,,,green
2568-1049,2568,2025-03-24,2025-03-30,33.333333333333336,58.333333333333336,0,0,3,6,50.0,74.39999999999999,0,0,,,orange
