student_key,year,exam_id,subject_id,exam_type,submitted_at,percentage,passed
2568-1016,2568,2568-S4-C2,4,checkpoint,2025-05-14 19:00:00,100.0,1
2568-1016,2568,2568-S6-C2,6,checkpoint,2025-05-13 16:00:00,73.9,1
2568-1016,2568,2568-S1-P5,1,practice,2025-05-19 21:00:00,100.0,1
2568-1016,2568,2568-S4-P5,4,practice,2025-05-23 16:00:00,100.0,1
2568-1016,2568,2568-S5-P5,5,practice,2025-05-21 19:00:00,95.8,1
2568-1016,2568,2568-S6-P5,6,practice,2025-05-19 22:00:00,100.0,1
2568-1016,2568,2568-S1-P6,1,practice,2025-06-13 17:00:00,89.0,1
2568-1016,2568,2568-S4-P6,4,practice,2025-06-13 19:00:00,96.0,1
2568-1016,2568,2568-S5-P6,5,practice,2025-06-12 17:00:00,78.5,1
2568-1016,2568,2568-S6-P6,6,practice,2025-06-11 20:00:00,93.5,1
2568-1016,2568,2568-S1-C3,1,checkpoint,2025-06-28 21:00:00,83.0,1
2568-1016,2568,2568-S6-C3,6,checkpoint,2025-06-23 16:00:00,89.6,1
2568-1016,2568,2568-S1-P7,1,practice,2025-07-04 21:00:00,100.0,1
2568-1016,2568,2568-S4-P7,4,practice,2025-07-04 16:00:00,100.0,1
2568-1016,2568,2568-S5-P7,5,practice,2025-07-05 22:00:00,93.1,1
2568-1016,2568,2568-S6-P7,6,practice,2025-07-03 19:00:00,71.7,1
2568-1016,2568,2568-S1-P8,1,practice,2025-07-23 16:00:00,87.4,1
2568-1016,2568,2568-S4-P8,4,practice,2025-07-25 22:00:00,80.8,1
2568-1016,2568,2568-S6-P8,6,practice,2025-07-25 16:00:00,100.0,1
2568-1017,2568,2568-S6-P2,6,practice,2025-03-18 19:00:00,88.6,1
2568-1017,2568,2568-S1-C1,1,checkpoint,2025-04-04 18:00:00,67.6,1
2568-1017,2568,2568-S4-C1,4,checkpoint,2025-04-05 21:00:00,89.1,1
2568-1017,2568,2568-S6-C1,6,checkpoint,2025-04-03 17:00:00,68.8,1
2568-1017,2568,2568-S4-P3,4,practice,2025-04-13 22:00:00,87.8,1
2568-1017,2568,2568-S5-P3,5,practice,2025-04-10 19:00:00,79.7,1
2568-1017,2568,2568-S6-P3,6,practice,2025-04-11 22:00:00,77.7,1
2568-1017,2568,2568-S1-P4,1,practice,2025-04-28 20:00:00,77.4,1
2568-1017,2568,2568-S4-P4,4,practice,2025-04-29 22:00:00,81.1,1
2568-1017,2568,2568-S5-P4,5,practice,2025-05-04 20:00:00,75.7,1
2568-1017,2568,2568-S6-P4,6,practice,2025-05-01 16:00:00,75.7,1
2568-1017,2568,2568-S4-C2,4,checkpoint,2025-05-13 16:00:00,79.2,1
2568-1017,2568,2568-S5-C2,5,checkpoint,2025-05-18 22:00:00,77.3,1
2568-1017,2568,2568-S1-P5,1,practice,2025-05-19 19:00:00,71.0,1
2568-1017,2568,2568-S4-P5,4,practice,2025-05-20 18:00:00,78.2,1
2568-1017,2568,2568-S5-P6,5,practice,2025-06-12 20:00:00,64.0,1
2568-1017,2568,2568-S6-P6,6,practice,2025-06-09 22:00:00,87.2,1
2568-1017,2568,2568-S1-C3,1,checkpoint,2025-06-26 21:00:00,64.6,1
2568-1017,2568,2568-S4-C3,4,checkpoint,2025-06-26 21:00:00,73.9,1
2568-1017,2568,2568-S6-C3,6,checkpoint,2025-06-26 18:00:00,80.6,1
2568-1017,2568,2568-S1-P7,1,practice,2025-07-05 16:00:00,88.1,1
2568-1017,2568,2568-S4-P7,4,practice,2025-07-03 22:00:00,69.7,1
2568-1017,2568,2568-S5-P7,5,practice,2025-07-06 20:00:00,81.4,1
2568-1017,2568,2568-S1-P8,1,practice,2025-07-21 21:00:00,98.0,1
2568-1017,2568,2568-S4-P8,4,practice,2025-07-24 20:00:00,91.9,1
2568-1017,2568,2568-S5-P8,5,practice,2025-07-25 17:00:00,98.6,1
2568-1017,2568,2568-S6-P8,6,practice,2025-07-27 19:00:00,72.9,1
2568-1017,2568,2568-S5-C4,5,checkpoint,2025-08-08 17:00:00,89.7,1
2568-1017,2568,2568-S6-C4,6,checkpoint,2025-08-08 17:00:00,91.2,1
2568-1017,2568,2568-S1-P9,1,practice,2025-08-17 21:00:00,84.0,1
2568-1017,2568,2568-S5-P9,5,practice,2025-08-13 22:00:00,70.1,1
2568-1017,2568,2568-S6-P9,6,practice,2025-08-15 22:00:00,67.1,1
2568-1018,2568,2568-S4-P3,4,practice,2025-04-12 19:00:00,82.9,1
2568-1018,2568,2568-S4-P4,4,practice,2025-05-02 18:00:00,67.1,1
2568-1018,2568,2568-S5-P4,5,practice,2025-04-30 16:00:00,78.6,1
2568-1018,2568,2568-S1-C2,1,checkpoint,2025-05-14 17:00:00,80.5,1
2568-1018,2568,2568-S4-C2,4,checkpoint,2025-05-17 17:00:00,88.3,1
2568-1018,2568,2568-S5-C2,5,checkpoint,2025-05-13 19:00:00,81.2,1
2568-1018,2568,2568-S1-P5,1,practice,2025-05-22 17:00:00,61.2,1
2568-1018,2568,2568-S5-P5,5,practice,2025-05-25 18:00:00,74.1,1
2568-1018,2568,2568-S4-P6,4,practice,2025-06-14 19:00:00,72.3,1
2568-1018,2568,2568-S5-P6,5,practice,2025-06-10 20:00:00,56.1,1
2568-1018,2568,2568-S1-C3,1,checkpoint,2025-06-24 20:00:00,68.4,1
2568-1018,2568,2568-S4-C3,4,checkpoint,2025-06-23 17:00:00,72.6,1
2568-1018,2568,2568-S1-P7,1,practice,2025-07-02 22:00:00,64.0,1
2568-1018,2568,2568-S4-P7,4,practice,2025-07-06 20:00:00,88.3,1
2568-1018,2568,2568-S5-P7,5,practice,2025-06-30 20:00:00,85.8,1
2568-1018,2568,2568-S5-P8,5,practice,2025-07-22 18:00:00,62.8,1
2568-1018,2568,2568-S1-C4,1,checkpoint,2025-08-05 16:00:00,61.6,1
2568-1018,2568,2568-S4-C4,4,checkpoint,2025-08-10 17:00:00,70.0,1
2568-1018,2568,2568-S5-C4,5,checkpoint,2025-08-09 22:00:00,62.1,1
2568-1018,2568,2568-S5-P9,5,practice,2025-08-14 16:00:00,80.2,1
2568-1019,2568,2568-S1-C2,1,checkpoint,2025-05-12 20:00:00,82.0,1
2568-1019,2568,2568-S4-C2,4,checkpoint,2025-05-15 17:00:00,85.6,1
2568-1019,2568,2568-S5-C2,5,checkpoint,2025-05-12 16:00:00,97.8,1
2568-1019,2568,2568-S6-C2,6,checkpoint,2025-05-13 17:00:00,72.6,1
2568-1019,2568,2568-S1-P5,1,practice,2025-05-24 18:00:00,79.6,1
2568-1019,2568,2568-S4-P5,4,practice,2025-05-25 17:00:00,83.6,1
2568-1019,2568,2568-S5-P5,5,practice,2025-05-23 16:00:00,92.1,1
2568-1019,2568,2568-S6-P5,6,practice,2025-05-25 19:00:00,81.4,1
2568-1019,2568,2568-S1-P6,1,practice,2025-06-10 17:00:00,84.1,1
2568-1019,2568,2568-S4-P6,4,practice,2025-06-13 16:00:00,63.5,1
2568-1019,2568,2568-S5-P6,5,practice,2025-06-11 18:00:00,89.8,1
2568-1019,2568,2568-S6-P6,6,practice,2025-06-10 22:00:00,92.6,1
2568-1019,2568,2568-S1-C3,1,checkpoint,2025-06-23 19:00:00,81.6,1
2568-1019,2568,2568-S5-C3,5,checkpoint,2025-06-26 19:00:00,71.3,1
2568-1019,2568,2568-S6-C3,6,checkpoint,2025-06-23 20:00:00,83.3,1
2568-1019,2568,2568-S1-P7,1,practice,2025-07-05 18:00:00,80.8,1
2568-1019,2568,2568-S4-P7,4,practice,2025-07-01 17:00:00,79.6,1
2568-1019,2568,2568-S5-P7,5,practice,2025-07-06 20:00:00,72.6,1
2568-1019,2568,2568-S6-P7,6,practice,2025-07-05 19:00:00,76.8,1
2568-1019,2568,2568-S1-P8,1,practice,2025-07-27 17:00:00,87.3,1
2568-1019,2568,2568-S5-P8,5,practice,2025-07-25 17:00:00,71.1,1
2568-1019,2568,2568-S6-P8,6,practice,2025-07-27 16:00:00,88.0,1
2568-1020,2568,2568-S5-P3,5,practice,2025-04-09 17:00:00,78.7,1
2568-1020,2568,2568-S6-P3,6,practice,2025-04-07 20:00:00,81.8,1
2568-1020,2568,2568-S1-P4,1,practice,2025-05-04 22:00:00,81.1,1
2568-1020,2568,2568-S4-P4,4,practice,2025-04-30 19:00:00,76.1,1
2568-1020,2568,2568-S5-P4,5,practice,2025-04-29 21:00:00,91.0,1
2568-1020,2568,2568-S6-P4,6,practice,2025-05-03 22:00:00,81.1,1
2568-1020,2568,2568-S1-C2,1,checkpoint,2025-05-16 18:00:00,74.6,1
2568-1020,2568,2568-S4-C2,4,checkpoint,2025-05-12 22:00:00,59.6,1
2568-1020,2568,2568-S6-C2,6,checkpoint,2025-05-17 18:00:00,91.4,1
2568-1020,2568,2568-S1-P5,1,practice,2025-05-25 22:00:00,100.0,1
2568-1020,2568,2568-S4-P5,4,practice,2025-05-22 19:00:00,92.6,1
2568-1020,2568,2568-S5-P5,5,practice,2025-05-20 21:00:00,87.5,1
2568-1020,2568,2568-S6-P5,6,practice,2025-05-23 18:00:00,76.5,1
2568-1020,2568,2568-S1-P6,1,practice,2025-06-12 22:00:00,69.7,1
2568-1020,2568,2568-S4-P6,4,practice,2025-06-12 19:00:00,91.9,1
2568-1020,2568,2568-S5-P6,5,practice,2025-06-09 20:00:00,88.4,1
2568-1020,2568,2568-S6-P6,6,practice,2025-06-12 22:00:00,79.0,1
2568-1020,2568,2568-S1-C3,1,checkpoint,2025-06-29 20:00:00,70.1,1
2568-1020,2568,2568-S4-C3,4,checkpoint,2025-06-26 18:00:00,78.2,1
2568-1020,2568,2568-S1-P7,1,practice,2025-07-05 21:00:00,78.9,1
2568-1020,2568,2568-S4-P7,4,practice,2025-07-05 19:00:00,85.0,1
2568-1020,2568,2568-S5-P7,5,practice,2025-07-05 22:00:00,72.0,1
2568-1020,2568,2568-S1-P8,1,practice,2025-07-27 17:00:00,84.1,1
2568-1020,2568,2568-S6-P8,6,practice,2025-07-27 20:00:00,74.3,1
2568-1020,2568,2568-S4-C4,4,checkpoint,2025-08-10 18:00:00,68.3,1
2568-1020,2568,2568-S6-C4,6,checkpoint,2025-08-07 16:00:00,61.2,1
2568-1020,2568,2568-S1-P9,1,practice,2025-08-13 22:00:00,70.8,1
2568-1021,2568,2568-S1-P2,1,practice,2025-03-17 16:00:00,82.1,1
2568-1021,2568,2568-S4-P2,4,practice,2025-03-17 22:00:00,76.7,1
2568-1021,2568,2568-S6-P2,6,practice,2025-03-18 18:00:00,99.6,1
2568-1021,2568,2568-S1-C1,1,checkpoint,2025-04-06 16:00:00,73.1,1
2568-1021,2568,2568-S4-C1,4,checkpoint,2025-04-02 19:00:00,90.0,1
2568-1021,2568,2568-S5-C1,5,checkpoint,2025-04-04 21:00:00,95.2,1
2568-1021,2568,2568-S6-C1,6,checkpoint,2025-04-04 18:00:00,93.2,1
2568-1021,2568,2568-S5-P3,5,practice,2025-04-10 17:00:00,100.0,1
2568-1021,2568,2568-S6-P3,6,practice,2025-04-10 19:00:00,94.6,1
2568-1021,2568,2568-S1-P4,1,practice,2025-04-30 17:00:00,87.2,1
2568-1021,2568,2568-S4-P4,4,practice,2025-04-30 20:00:00,82.1,1
2568-1021,2568,2568-S5-P4,5,practice,2025-05-01 21:00:00,80.5,1
2568-1021,2568,2568-S6-P4,6,practice,2025-05-03 16:00:00,68.4,1
2568-1021,2568,2568-S1-C2,1,checkpoint,2025-05-17 18:00:00,91.3,1
2568-1021,2568,2568-S4-C2,4,checkpoint,2025-05-13 18:00:00,86.1,1
2568-1021,2568,2568-S5-C2,5,checkpoint,2025-05-17 18:00:00,79.7,1
2568-1021,2568,2568-S6-C2,6,checkpoint,2025-05-12 22:00:00,67.0,1
2568-1021,2568,2568-S1-P5,1,practice,2025-05-19 17:00:00,63.7,1
2568-1021,2568,2568-S4-P5,4,practice,2025-05-24 19:00:00,78.0,1
2568-1021,2568,2568-S5-P5,5,practice,2025-05-23 20:00:00,79.2,1
2568-1021,2568,2568-S1-P6,1,practice,2025-06-09 18:00:00,74.4,1
2568-1021,2568,2568-S4-P6,4,practice,2025-06-09 22:00:00,97.1,1
2568-1021,2568,2568-S5-P6,5,practice,2025-06-14 22:00:00,86.1,1
2568-1021,2568,2568-S4-C3,4,checkpoint,2025-06-24 20:00:00,86.5,1
2568-1021,2568,2568-S5-C3,5,checkpoint,2025-06-23 21:00:00,55.0,1
2568-1021,2568,2568-S6-C3,6,checkpoint,2025-06-23 20:00:00,66.0,1
2568-1021,2568,2568-S1-P7,1,practice,2025-07-05 19:00:00,84.1,1
2568-1021,2568,2568-S4-P7,4,practice,2025-07-01 19:00:00,74.6,1
2568-1021,2568,2568-S5-P7,5,practice,2025-07-03 22:00:00,75.1,1
2568-1021,2568,2568-S6-P7,6,practice,2025-07-03 21:00:00,60.3,1
2568-1021,2568,2568-S1-P8,1,practice,2025-07-26 16:00:00,87.7,1
2568-1021,2568,2568-S4-P8,4,practice,2025-07-24 22:00:00,73.8,1
2568-1021,2568,2568-S5-P8,5,practice,2025-07-25 20:00:00,73.4,1
2568-1021,2568,2568-S6-P8,6,practice,2025-07-24 22:00:00,50.2,1
2568-1021,2568,2568-S4-C4,4,checkpoint,2025-08-04 18:00:00,84.2,1
2568-1021,2568,2568-S5-C4,5,checkpoint,2025-08-09 20:00:00,75.9,1
2568-1021,2568,2568-S6-C4,6,checkpoint,2025-08-06 21:00:00,100.0,1
2568-1021,2568,2568-S1-P9,1,practice,2025-08-11 22:00:00,78.8,1
2568-1021,2568,2568-S4-P9,4,practice,2025-08-11 16:00:00,64.1,1
2568-1021,2568,2568-S5-P9,5,practice,2025-08-14 21:00:00,79.5,1
2568-1021,2568,2568-S6-P9,6,practice,2025-08-11 18:00:00,71.9,1
2568-1022,2568,2568-S1-P2,1,practice,2025-03-23 18:00:00,77.3,1
2568-1022,2568,2568-S5-P2,5,practice,2025-03-21 16:00:00,62.8,1
2568-1022,2568,2568-S5-C1,5,checkpoint,2025-04-03 22:00:00,86.5,1
2568-1022,2568,2568-S6-C1,6,checkpoint,2025-04-05 19:00:00,74.9,1
2568-1022,2568,2568-S1-P3,1,practice,2025-04-09 19:00:00,60.1,1
2568-1022,2568,2568-S5-P3,5,practice,2025-04-07 21:00:00,55.0,1
2568-1022,2568,2568-S6-P3,6,practice,2025-04-08 22:00:00,95.6,1
2568-1022,2568,2568-S1-P4,1,practice,2025-05-04 17:00:00,98.1,1
2568-1022,2568,2568-S5-P4,5,practice,2025-05-04 16:00:00,86.5,1
2568-1022,2568,2568-S6-C2,6,checkpoint,2025-05-17 22:00:00,93.9,1
2568-1022,2568,2568-S5-P5,5,practice,2025-05-23 19:00:00,53.1,1
2568-1022,2568,2568-S6-P5,6,practice,2025-05-24 18:00:00,75.5,1
2568-1022,2568,2568-S1-P6,1,practice,2025-06-15 20:00:00,80.7,1
2568-1022,2568,2568-S5-P6,5,practice,2025-06-14 16:00:00,65.9,1
2568-1022,2568,2568-S6-P6,6,practice,2025-06-09 20:00:00,92.4,1
2568-1022,2568,2568-S5-C3,5,checkpoint,2025-06-27 17:00:00,89.0,1
2568-1022,2568,2568-S6-C3,6,checkpoint,2025-06-24 19:00:00,74.1,1
2568-1022,2568,2568-S1-P8,1,practice,2025-07-23 22:00:00,85.2,1
2568-1022,2568,2568-S5-P8,5,practice,2025-07-27 19:00:00,74.2,1
2568-1022,2568,2568-S6-P8,6,practice,2025-07-25 20:00:00,62.0,1
2568-1022,2568,2568-S1-C4,1,checkpoint,2025-08-06 20:00:00,94.9,1
2568-1022,2568,2568-S5-P9,5,practice,2025-08-11 19:00:00,67.4,1
2568-1023,2568,2568-S1-P3,1,practice,2025-04-08 16:00:00,89.7,1
2568-1023,2568,2568-S4-P3,4,practice,2025-04-07 20:00:00,100.0,1
2568-1023,2568,2568-S1-P4,1,practice,2025-05-02 18:00:00,74.1,1
2568-1023,2568,2568-S4-P4,4,practice,2025-05-01 18:00:00,71.4,1
2568-1023,2568,2568-S4-C2,4,checkpoint,2025-05-12 22:00:00,56.0,1
2568-1023,2568,2568-S1-P5,1,practice,2025-05-23 21:00:00,77.2,1
2568-1023,2568,2568-S1-P7,1,practice,2025-07-03 18:00:00,73.5,1
2568-1023,2568,2568-S4-P7,4,practice,2025-07-02 17:00:00,76.6,1
2568-1024,2568,2568-S1-P3,1,practice,2025-04-11 22:00:00,66.1,1
2568-1024,2568,2568-S6-P4,6,practice,2025-05-01 16:00:00,67.0,1
2568-1024,2568,2568-S1-C2,1,checkpoint,2025-05-15 16:00:00,98.3,1
2568-1024,2568,2568-S6-C2,6,checkpoint,2025-05-14 20:00:00,64.3,1
2568-1024,2568,2568-S1-P6,1,practice,2025-06-12 17:00:00,77.7,1
2568-1024,2568,2568-S6-P6,6,practice,2025-06-14 22:00:00,70.7,1
2568-1024,2568,2568-S1-C3,1,checkpoint,2025-06-25 18:00:00,88.3,1
2568-1024,2568,2568-S1-P7,1,practice,2025-07-01 17:00:00,78.8,1
2568-1024,2568,2568-S6-P7,6,practice,2025-07-04 19:00:00,68.4,1
2568-1024,2568,2568-S1-P8,1,practice,2025-07-23 16:00:00,54.7,1
2568-1024,2568,2568-S6-P8,6,practice,2025-07-23 19:00:00,66.8,1
2568-1025,2568,2568-S5-C1,5,checkpoint,2025-04-03 21:00:00,87.2,1
2568-1025,2568,2568-S4-P3,4,practice,2025-04-10 21:00:00,81.4,1
2568-1025,2568,2568-S5-C2,5,checkpoint,2025-05-15 20:00:00,81.9,1
2568-1025,2568,2568-S5-C3,5,checkpoint,2025-06-27 20:00:00,73.4,1
2568-1025,2568,2568-S5-P7,5,practice,2025-07-03 16:00:00,70.1,1
2568-1025,2568,2568-S4-P8,4,practice,2025-07-25 18:00:00,75.2,1
2568-1025,2568,2568-S4-C4,4,checkpoint,2025-08-08 21:00:00,76.1,1
2568-1025,2568,2568-S5-C4,5,checkpoint,2025-08-05 19:00:00,67.1,1
2568-1026,2568,2568-S1-P2,1,practice,2025-03-17 17:00:00,63.4,1
2568-1026,2568,2568-S5-P2,5,practice,2025-03-21 16:00:00,68.1,1
2568-1026,2568,2568-S6-P2,6,practice,2025-03-22 20:00:00,93.1,1
2568-1026,2568,2568-S1-C1,1,checkpoint,2025-04-02 20:00:00,59.8,1
2568-1026,2568,2568-S4-C1,4,checkpoint,2025-04-03 19:00:00,61.6,1
2568-1026,2568,2568-S5-C1,5,checkpoint,2025-04-04 19:00:00,73.8,1
2568-1026,2568,2568-S6-C1,6,checkpoint,2025-04-01 22:00:00,71.8,1
2568-1026,2568,2568-S6-P3,6,practice,2025-04-09 22:00:00,72.9,1
2568-1026,2568,2568-S4-P4,4,practice,2025-05-04 22:00:00,69.4,1
2568-1026,2568,2568-S5-P4,5,practice,2025-05-03 22:00:00,71.3,1
2568-1026,2568,2568-S6-P4,6,practice,2025-05-04 18:00:00,92.5,1
2568-1026,2568,2568-S1-C2,1,checkpoint,2025-05-17 20:00:00,84.8,1
2568-1026,2568,2568-S4-C2,4,checkpoint,2025-05-16 17:00:00,84.6,1
2568-1026,2568,2568-S6-C2,6,checkpoint,2025-05-14 22:00:00,82.1,1
2568-1026,2568,2568-S4-P5,4,practice,2025-05-23 17:00:00,55.4,1
2568-1026,2568,2568-S5-P5,5,practice,2025-05-25 21:00:00,79.7,1
2568-1026,2568,2568-S6-P5,6,practice,2025-05-22 21:00:00,65.6,1
2568-1026,2568,2568-S1-P6,1,practice,2025-06-10 17:00:00,76.0,1
2568-1026,2568,2568-S5-P6,5,practice,2025-06-09 16:00:00,64.5,1
2568-1026,2568,2568-S6-P6,6,practice,2025-06-15 21:00:00,78.9,1
2568-1026,2568,2568-S1-C3,1,checkpoint,2025-06-24 17:00:00,54.5,1
2568-1026,2568,2568-S4-C3,4,checkpoint,2025-06-28 16:00:00,65.5,1
2568-1026,2568,2568-S6-C3,6,checkpoint,2025-06-27 19:00:00,97.9,1
2568-1026,2568,2568-S1-P7,1,practice,2025-07-06 19:00:00,78.7,1
2568-1026,2568,2568-S4-P7,4,practice,2025-07-04 16:00:00,62.9,1
2568-1026,2568,2568-S5-P7,5,practice,2025-07-02 22:00:00,57.3,1
2568-1026,2568,2568-S6-P7,6,practice,2025-06-30 18:00:00,76.8,1
2568-1026,2568,2568-S4-P8,4,practice,2025-07-25 16:00:00,72.5,1
2568-1026,2568,2568-S5-P8,5,practice,2025-07-23 17:00:00,49.6,0
2568-1026,2568,2568-S4-C4,4,checkpoint,2025-08-07 21:00:00,72.3,1
2568-1026,2568,2568-S5-C4,5,checkpoint,2025-08-06 21:00:00,65.1,1
2568-1026,2568,2568-S1-P9,1,practice,2025-08-17 21:00:00,58.3,1
2568-1026,2568,2568-S4-P9,4,practice,2025-08-13 17:00:00,53.1,1
2568-1026,2568,2568-S5-P9,5,practice,2025-08-15 20:00:00,71.5,1
2568-1027,2568,2568-S1-P2,1,practice,2025-03-19 20:00:00,79.5,1
2568-1027,2568,2568-S4-P2,4,practice,2025-03-18 18:00:00,68.5,1
2568-1027,2568,2568-S5-P2,5,practice,2025-03-20 16:00:00,80.6,1
2568-1027,2568,2568-S6-P2,6,practice,2025-03-23 21:00:00,83.8,1
2568-1027,2568,2568-S1-C1,1,checkpoint,2025-04-03 21:00:00,79.6,1
2568-1027,2568,2568-S4-C1,4,checkpoint,2025-04-06 17:00:00,70.3,1
2568-1027,2568,2568-S5-C1,5,checkpoint,2025-04-05 22:00:00,69.7,1
2568-1027,2568,2568-S6-C1,6,checkpoint,2025-04-03 19:00:00,59.8,1
2568-1027,2568,2568-S1-P3,1,practice,2025-04-08 17:00:00,87.8,1
2568-1027,2568,2568-S4-P3,4,practice,2025-04-09 18:00:00,100.0,1
2568-1027,2568,2568-S5-P3,5,practice,2025-04-10 21:00:00,86.0,1
2568-1027,2568,2568-S6-P3,6,practice,2025-04-07 19:00:00,99.3,1
2568-1027,2568,2568-S1-P4,1,practice,2025-04-28 22:00:00,78.5,1
2568-1027,2568,2568-S4-P4,4,practice,2025-04-28 18:00:00,69.3,1
2568-1027,2568,2568-S5-P4,5,practice,2025-05-01 17:00:00,77.9,1
2568-1027,2568,2568-S6-P4,6,practice,2025-04-30 16:00:00,69.9,1
2568-1027,2568,2568-S1-C2,1,checkpoint,2025-05-18 17:00:00,63.4,1
2568-1027,2568,2568-S4-C2,4,checkpoint,2025-05-12 19:00:00,70.7,1
2568-1027,2568,2568-S5-C2,5,checkpoint,2025-05-15 19:00:00,74.2,1
2568-1027,2568,2568-S6-C2,6,checkpoint,2025-05-17 16:00:00,72.2,1
2568-1027,2568,2568-S4-P5,4,practice,2025-05-22 18:00:00,95.0,1
2568-1027,2568,2568-S5-P5,5,practice,2025-05-19 18:00:00,96.3,1
2568-1027,2568,2568-S6-P5,6,practice,2025-05-21 16:00:00,93.4,1
2568-1027,2568,2568-S1-P6,1,practice,2025-06-12 17:00:00,87.6,1
2568-1027,2568,2568-S6-P6,6,practice,2025-06-11 20:00:00,84.1,1
2568-1027,2568,2568-S1-C3,1,checkpoint,2025-06-24 17:00:00,82.4,1
2568-1027,2568,2568-S4-C3,4,checkpoint,2025-06-29 22:00:00,84.2,1
2568-1027,2568,2568-S5-C3,5,checkpoint,2025-06-23 16:00:00,78.1,1
2568-1027,2568,2568-S6-C3,6,checkpoint,2025-06-25 18:00:00,83.5,1
2568-1027,2568,2568-S1-P7,1,practice,2025-07-05 16:00:00,61.9,1
2568-1027,2568,2568-S4-P7,4,practice,2025-07-02 16:00:00,65.0,1
2568-1027,2568,2568-S5-P7,5,practice,2025-07-03 19:00:00,73.3,1
2568-1027,2568,2568-S6-P7,6,practice,2025-07-03 19:00:00,93.8,1
2568-1027,2568,2568-S1-P8,1,practice,2025-07-27 20:00:00,87.6,1
2568-1027,2568,2568-S4-P8,4,practice,2025-07-23 21:00:00,80.8,1
2568-1027,2568,2568-S5-P8,5,practice,2025-07-24 21:00:00,71.1,1
2568-1027,2568,2568-S6-P8,6,practice,2025-07-24 22:00:00,81.1,1
2568-1027,2568,2568-S1-C4,1,checkpoint,2025-08-09 17:00:00,60.7,1
2568-1027,2568,2568-S4-C4,4,checkpoint,2025-08-08 22:00:00,100.0,1
2568-1027,2568,2568-S5-C4,5,checkpoint,2025-08-09 21:00:00,90.0,1
2568-1027,2568,2568-S6-C4,6,checkpoint,2025-08-09 18:00:00,72.3,1
2568-1027,2568,2568-S1-P9,1,practice,2025-08-17 16:00:00,61.8,1
2568-1027,2568,2568-S4-P9,4,practice,2025-08-16 21:00:00,87.3,1
2568-1027,2568,2568-S5-P9,5,practice,2025-08-12 22:00:00,100.0,1
2568-1028,2568,2568-S1-P2,1,practice,2025-03-23 16:00:00,93.4,1
2568-1028,2568,2568-S4-P2,4,practice,2025-03-17 19:00:00,80.4,1
2568-1028,2568,2568-S5-P2,5,practice,2025-03-21 19:00:00,81.7,1
2568-1028,2568,2568-S1-C1,1,checkpoint,2025-04-04 22:00:00,87.8,1
2568-1028,2568,2568-S5-C1,5,checkpoint,2025-03-31 22:00:00,97.1,1
2568-1028,2568,2568-S6-C1,6,checkpoint,2025-04-02 18:00:00,85.5,1
2568-1028,2568,2568-S1-P3,1,practice,2025-04-12 16:00:00,61.2,1
2568-1028,2568,2568-S4-P3,4,practice,2025-04-13 18:00:00,100.0,1
2568-1028,2568,2568-S6-P3,6,practice,2025-04-08 18:00:00,70.9,1
2568-1028,2568,2568-S1-P4,1,practice,2025-05-03 18:00:00,71.2,1
2568-1028,2568,2568-S4-P4,4,practice,2025-05-04 19:00:00,87.0,1
2568-1028,2568,2568-S5-P4,5,practice,2025-05-01 20:00:00,98.6,1
2568-1028,2568,2568-S6-P4,6,practice,2025-04-30 21:00:00,81.7,1
2568-1028,2568,2568-S1-C2,1,checkpoint,2025-05-18 17:00:00,55.7,1
2568-1028,2568,2568-S4-C2,4,checkpoint,2025-05-13 17:00:00,73.0,1
2568-1028,2568,2568-S5-C2,5,checkpoint,2025-05-15 17:00:00,81.7,1
2568-1028,2568,2568-S6-C2,6,checkpoint,2025-05-13 17:00:00,82.5,1
2568-1028,2568,2568-S1-P5,1,practice,2025-05-23 16:00:00,63.8,1
2568-1028,2568,2568-S4-P5,4,practice,2025-05-20 19:00:00,63.2,1
2568-1028,2568,2568-S5-P5,5,practice,2025-05-20 16:00:00,90.1,1
2568-1028,2568,2568-S1-P6,1,practice,2025-06-09 20:00:00,76.7,1
2568-1028,2568,2568-S4-P6,4,practice,2025-06-10 20:00:00,79.3,1
2568-1028,2568,2568-S6-P6,6,practice,2025-06-09 16:00:00,94.0,1
2568-1028,2568,2568-S4-C3,4,checkpoint,2025-06-25 16:00:00,78.1,1
2568-1028,2568,2568-S5-C3,5,checkpoint,2025-06-24 18:00:00,100.0,1
2568-1028,2568,2568-S6-C3,6,checkpoint,2025-06-27 19:00:00,100.0,1
2568-1028,2568,2568-S4-P7,4,practice,2025-07-05 16:00:00,73.1,1
2568-1028,2568,2568-S5-P7,5,practice,2025-07-03 22:00:00,100.0,1
2568-1028,2568,2568-S6-P7,6,practice,2025-07-05 20:00:00,94.6,1
2568-1028,2568,2568-S1-P8,1,practice,2025-07-27 20:00:00,76.0,1
2568-1028,2568,2568-S4-P8,4,practice,2025-07-21 17:00:00,67.7,1
2568-1028,2568,2568-S5-P8,5,practice,2025-07-25 19:00:00,91.9,1
2568-1028,2568,2568-S6-P8,6,practice,2025-07-23 20:00:00,99.0,1
2568-1029,2568,2568-S1-P2,1,practice,2025-03-18 19:00:00,97.6,1
2568-1029,2568,2568-S4-P2,4,practice,2025-03-21 22:00:00,76.2,1
2568-1029,2568,2568-S6-P2,6,practice,2025-03-18 16:00:00,77.1,1
2568-1029,2568,2568-S1-C1,1,checkpoint,2025-04-02 22:00:00,88.2,1
